"","language","target","observations_per_class","top_k_words","classifier","C","kernel","Accuracy","Precision","Recall","F1"
"2618","hu","d_fr_eco",1745,10000,"SVM",1,"linear",0.733234002988282,0.742700559144032,0.733209223738351,0.737924372825207
"2619","hu","d_fr_eco",1745,10000,"SVM",1,"sigmoid",0.788822553750176,0.795079247600333,0.788795338447556,0.791924827543853
"2620","hu","d_fr_eco",1745,10000,"SVM",1,"poly",0.666473127620533,0.745931987922878,0.666448316584946,0.703953625027784
"2621","hu","d_fr_eco",1745,10000,"SVM",3,"rbf",0.82635509342568,0.829694981602168,0.826334301368459,0.828011231469636
"2622","hu","d_fr_eco",1745,10000,"SVM",3,"linear",0.781083946699445,0.790847145583993,0.781054507672319,0.785920323524775
"2623","hu","d_fr_eco",1745,10000,"SVM",3,"sigmoid",0.793409379896956,0.796702345606572,0.793387590617748,0.795041513087263
"2624","hu","d_fr_eco",1745,10000,"SVM",3,"poly",0.709166708526257,0.762565258976168,0.709136004006206,0.734880772540037
"2625","hu","d_fr_eco",1745,10000,"SVM",5,"rbf",0.826353616028382,0.829813318810558,0.826333808478883,0.828069908476665
"2626","hu","d_fr_eco",1745,10000,"SVM",5,"linear",0.799422140669891,0.808067382712232,0.799397886095191,0.803709255929212
"2627","hu","d_fr_eco",1745,10000,"SVM",5,"sigmoid",0.786534311567331,0.78949668564785,0.786512273936196,0.788001654074184
"2628","hu","d_fr_eco",1745,10000,"SVM",5,"poly",0.728079856278791,0.77268735979917,0.728045219661168,0.749702307118151
"2629","hu","d_fr_sec",3746,10000,"SVM",1,"rbf",0.853082465972778,0.853120720692998,0.853082465972778,0.853101592904034
"2630","hu","d_fr_sec",3746,10000,"SVM",1,"linear",0.82906325060048,0.831229190863337,0.82906325060048,0.830144807939467
"2631","hu","d_fr_sec",3746,10000,"SVM",1,"sigmoid",0.842273819055244,0.842590935076484,0.842273819055244,0.842432347222943
"2632","hu","d_fr_sec",3746,10000,"SVM",1,"poly",0.749399519615693,0.794767183296323,0.749399519615693,0.771416899801547
"2633","hu","d_fr_sec",3746,10000,"SVM",3,"rbf",0.865492393915132,0.865605825393375,0.865492393915132,0.865549105937913
"2634","hu","d_fr_sec",3746,10000,"SVM",3,"linear",0.846277021617294,0.848004550792813,0.846277021617294,0.847139905490448
"2635","hu","d_fr_sec",3746,10000,"SVM",3,"sigmoid",0.823058446757406,0.823619386668054,0.823058446757406,0.823338821170792
"2636","hu","d_fr_sec",3746,10000,"SVM",3,"poly",0.787830264211369,0.805955362040359,0.787830264211369,0.796789750591637
"2637","hu","d_fr_sec",3746,10000,"SVM",5,"rbf",0.870296236989592,0.870433012167946,0.870296236989592,0.870364619205317
"2638","hu","d_fr_sec",3746,10000,"SVM",5,"linear",0.851881505204163,0.852750718597159,0.851881505204163,0.852315890289245
"2639","hu","d_fr_sec",3746,10000,"SVM",5,"sigmoid",0.802241793434748,0.802766588518439,0.802241793434748,0.802504105179571
"2640","hu","d_fr_sec",3746,10000,"SVM",5,"poly",0.804643714971978,0.817147448409973,0.804643714971978,0.810847380864193
"2641","hu","d_fr_sec",3746,10000,"SVM",1,"rbf",0.841038629862641,0.842720034852024,0.841048640194207,0.841883507967327
"2642","hu","d_fr_sec",3746,10000,"SVM",1,"linear",0.814611721415579,0.820914985729968,0.814630069440168,0.817760452047117
"2643","hu","d_fr_sec",3746,10000,"SVM",1,"sigmoid",0.835033585538836,0.837787329764322,0.835046081737185,0.836414459728916
"2644","hu","d_fr_sec",3746,10000,"SVM",1,"poly",0.744743812671282,0.79698076478739,0.744788298587588,0.770001113543771
"2645","hu","d_fr_sec",3746,10000,"SVM",3,"rbf",0.863062576613153,0.86338448823559,0.863066414670198,0.863225422152671
"2646","hu","d_fr_sec",3746,10000,"SVM",3,"linear",0.834432063071362,0.839239451547228,0.834447525969494,0.836836628888191
"2647","hu","d_fr_sec",3746,10000,"SVM",3,"sigmoid",0.826827581408339,0.827612654609653,0.826833101096262,0.827222694195174
"2648","hu","d_fr_sec",3746,10000,"SVM",3,"poly",0.789389701589065,0.811006352982275,0.789417912535156,0.80006652738051
"2649","hu","d_fr_sec",3746,10000,"SVM",5,"rbf",0.867667141322189,0.867877774142644,0.867669937231837,0.867773843242702
"2650","hu","d_fr_sec",3746,10000,"SVM",5,"linear",0.841639591208409,0.844732091534315,0.841652167888157,0.843189317205838
"2651","hu","d_fr_sec",3746,10000,"SVM",5,"sigmoid",0.809010364078207,0.809525319393159,0.809014358923036,0.809269758504961
"2652","hu","d_fr_sec",3746,10000,"SVM",5,"poly",0.806606999656594,0.820900465765281,0.806629277781199,0.813702302469274
"2653","hu","d_fr_sec",3746,10000,"SVM",1,"rbf",0.797242947207853,0.806949198001875,0.797227525610232,0.802058904043483
"2654","hu","d_fr_sec",3746,10000,"SVM",1,"linear",0.76881203267246,0.782287458930308,0.768799655108702,0.775484914003815
"2655","hu","d_fr_sec",3746,10000,"SVM",1,"sigmoid",0.78936827208396,0.800274657671084,0.789353384416935,0.794776504654535
"2656","hu","d_fr_sec",3746,10000,"SVM",1,"poly",0.700473982175996,0.76852954764985,0.700457802139147,0.732916478692795
"2657","hu","d_fr_sec",3746,10000,"SVM",3,"rbf",0.817398812922986,0.825948382679053,0.817380293123387,0.821642001481332
"2658","hu","d_fr_sec",3746,10000,"SVM",3,"linear",0.789634724733464,0.804012218881447,0.789619729972012,0.796750983342321
"2659","hu","d_fr_sec",3746,10000,"SVM",3,"sigmoid",0.77762340696212,0.785402577846749,0.777605096898031,0.781484387464969
"2660","hu","d_fr_sec",3746,10000,"SVM",3,"poly",0.740917390166305,0.779737176559523,0.740897418789733,0.759821278845308
"2661","hu","d_fr_sec",3746,10000,"SVM",5,"rbf",0.819934548626753,0.828538752532112,0.819915120130292,0.824204379729214
"2662","hu","d_fr_sec",3746,10000,"SVM",5,"linear",0.796976120477212,0.81057928006559,0.796959255438539,0.803711569268717
"2663","hu","d_fr_sec",3746,10000,"SVM",5,"sigmoid",0.763475872140778,0.77017003757695,0.763457453997386,0.766799055525497
"2664","hu","d_fr_sec",3746,10000,"SVM",5,"poly",0.755465939965963,0.786704851204177,0.755444312715129,0.770757744493638
"2665","hu","d_fr_wel",989,10000,"SVM",1,"rbf",0.833333333333333,0.837348053975689,0.833333333333333,0.835335869879625
"2666","hu","d_fr_wel",989,10000,"SVM",1,"linear",0.721212121212121,0.741663657156615,0.721212121212121,0.731294929225404
"2667","hu","d_fr_wel",989,10000,"SVM",1,"sigmoid",0.86969696969697,0.870186472470484,0.86969696969697,0.869941652224814
"2668","hu","d_fr_wel",989,10000,"SVM",1,"poly",0.586363636363636,0.696383454093671,0.586363636363636,0.636655405392906
"2669","hu","d_fr_wel",989,10000,"SVM",3,"rbf",0.863636363636364,0.864721485411141,0.863636363636364,0.864178583885595
"2670","hu","d_fr_wel",989,10000,"SVM",3,"linear",0.824242424242424,0.830111065405183,0.824242424242424,0.827166335636978
"2671","hu","d_fr_wel",989,10000,"SVM",3,"sigmoid",0.857575757575758,0.85822048866647,0.857575757575758,0.85789800198838
"2672","hu","d_fr_wel",989,10000,"SVM",3,"poly",0.621212121212121,0.721417069243156,0.621212121212121,0.667575278489523
"2673","hu","d_fr_wel",989,10000,"SVM",5,"rbf",0.86969696969697,0.870568093958249,0.86969696969697,0.870132313798329
"2674","hu","d_fr_wel",989,10000,"SVM",5,"linear",0.868181818181818,0.870307088432233,0.868181818181818,0.869243154255412
"2675","hu","d_fr_wel",989,10000,"SVM",5,"sigmoid",0.831818181818182,0.833167372002323,0.831818181818182,0.832492230264623
"2676","hu","d_fr_wel",989,10000,"SVM",5,"poly",0.628787878787879,0.720758369929641,0.628787878787879,0.671639266868179
"2677","hu","d_fr_wel",989,10000,"SVM",1,"rbf",0.826378351036925,0.828712325252887,0.826395413097541,0.827552247503763
"2678","hu","d_fr_wel",989,10000,"SVM",1,"linear",0.726311675173587,0.745208609205088,0.726411531730681,0.735690022463732
"2679","hu","d_fr_wel",989,10000,"SVM",1,"sigmoid",0.858975950705845,0.859376514258841,0.858987289306438,0.859181857701152
"2680","hu","d_fr_wel",989,10000,"SVM",1,"poly",0.612605186922334,0.731358728138116,0.612867274569402,0.666890581708347
"2681","hu","d_fr_wel",989,10000,"SVM",3,"rbf",0.863532901089806,0.864132439775775,0.863539651837524,0.863835944109823
"2682","hu","d_fr_wel",989,10000,"SVM",3,"linear",0.818039269784338,0.822846046168252,0.818080501059224,0.820456353614721
"2683","hu","d_fr_wel",989,10000,"SVM",3,"sigmoid",0.863537499425208,0.863964272384915,0.863546559823156,0.863755365602533
"2684","hu","d_fr_wel",989,10000,"SVM",3,"poly",0.659619717662206,0.756711272194083,0.659834668877222,0.704960308376911
"2685","hu","d_fr_wel",989,10000,"SVM",5,"rbf",0.865045753437256,0.865583363196387,0.865054803352676,0.865319002559939
"2686","hu","d_fr_wel",989,10000,"SVM",5,"linear",0.858218374948269,0.860050406612979,0.858243529520125,0.859146018053065
"2687","hu","d_fr_wel",989,10000,"SVM",5,"sigmoid",0.846865084839288,0.847578619211664,0.84687068250898,0.847224502973225
"2688","hu","d_fr_wel",989,10000,"SVM",5,"poly",0.664166321791511,0.753910681236043,0.664375518098922,0.706316961529161
"2689","hu","d_fr_wel",989,10000,"SVM",1,"rbf",0.827094924970494,0.832294934915806,0.827060882380031,0.829669653846368
"2690","hu","d_fr_wel",989,10000,"SVM",1,"linear",0.731046427859781,0.75271193815643,0.731032206564121,0.741713685631813
"2691","hu","d_fr_wel",989,10000,"SVM",1,"sigmoid",0.858437179074508,0.861765717704557,0.858404715851524,0.860081933285534
"2692","hu","d_fr_wel",989,10000,"SVM",1,"poly",0.606177863613372,0.732690692603555,0.606155782751527,0.663443805492453
"2693","hu","d_fr_wel",989,10000,"SVM",3,"rbf",0.860463512208581,0.863664536659924,0.860429523195481,0.862043994909962
"2694","hu","d_fr_wel",989,10000,"SVM",3,"linear",0.816477368525927,0.824489421177909,0.816451751558135,0.820450901283026
"2695","hu","d_fr_wel",989,10000,"SVM",3,"sigmoid",0.861984028448368,0.865223523873597,0.861950815142304,0.863584068887996
"2696","hu","d_fr_wel",989,10000,"SVM",3,"poly",0.648648855780874,0.756359213190979,0.64861226244205,0.698354192942815
"2697","hu","d_fr_wel",989,10000,"SVM",5,"rbf",0.861472080440214,0.86440800160672,0.8614411593135,0.862922030366686
"2698","hu","d_fr_wel",989,10000,"SVM",5,"linear",0.848827424472341,0.855270090895139,0.848790334960548,0.852017893166075
"2699","hu","d_fr_wel",989,10000,"SVM",5,"sigmoid",0.850363268496804,0.852821073904525,0.850334653526143,0.851576048764946
"2700","hu","d_fr_wel",989,10000,"SVM",5,"poly",0.651679925200411,0.754492152552285,0.651639495256517,0.699304202747063
"2701","hu","d_fr_lab",1239,10000,"SVM",1,"rbf",0.786924939467312,0.793111296108858,0.786924939467312,0.790006006987195
"2702","hu","d_fr_lab",1239,10000,"SVM",1,"linear",0.696125907990315,0.719588562726461,0.696125907990315,0.707662811914023
"2703","hu","d_fr_lab",1239,10000,"SVM",1,"sigmoid",0.813559322033898,0.817498055837533,0.813559322033898,0.815523933240365
"2704","hu","d_fr_lab",1239,10000,"SVM",1,"poly",0.630750605326877,0.72225544128199,0.630750605326877,0.673408752209283
"2705","hu","d_fr_lab",1239,10000,"SVM",3,"rbf",0.826876513317191,0.828279557230334,0.826876513317191,0.827577440607115
"2706","hu","d_fr_lab",1239,10000,"SVM",3,"linear",0.785714285714286,0.792521008403361,0.785714285714286,0.78910296880586
"2707","hu","d_fr_lab",1239,10000,"SVM",3,"sigmoid",0.823244552058111,0.828866766475995,0.823244552058111,0.826046092933778
"2708","hu","d_fr_lab",1239,10000,"SVM",3,"poly",0.651331719128329,0.722880851027087,0.651331719128329,0.685243662661553
"2709","hu","d_fr_lab",1239,10000,"SVM",5,"rbf",0.826876513317191,0.828496182126697,0.826876513317191,0.827685555354443
"2710","hu","d_fr_lab",1239,10000,"SVM",5,"linear",0.809927360774818,0.815523086472807,0.809927360774818,0.812715591787253
"2711","hu","d_fr_lab",1239,10000,"SVM",5,"sigmoid",0.803874092009685,0.80876895124058,0.803874092009685,0.806314092936251
"2712","hu","d_fr_lab",1239,10000,"SVM",5,"poly",0.651331719128329,0.717670868996922,0.651331719128329,0.68289396225644
"2713","hu","d_fr_lab",1239,10000,"SVM",1,"rbf",0.811138014527845,0.815983390123681,0.811138014527845,0.813553487847299
"2714","hu","d_fr_lab",1239,10000,"SVM",1,"linear",0.726392251815981,0.741592210072286,0.726392251815981,0.733913538445339
"2715","hu","d_fr_lab",1239,10000,"SVM",1,"sigmoid",0.826271186440678,0.82860003374693,0.826271186440678,0.827433971437663
"2716","hu","d_fr_lab",1239,10000,"SVM",1,"poly",0.650726392251816,0.742244145487662,0.650726392251816,0.693478924180307
"2717","hu","d_fr_lab",1239,10000,"SVM",3,"rbf",0.840193704600484,0.842173839461728,0.840193704600484,0.841182606728648
"2718","hu","d_fr_lab",1239,10000,"SVM",3,"linear",0.805690072639225,0.810635330353223,0.805690072639225,0.80815513631974
"2719","hu","d_fr_lab",1239,10000,"SVM",3,"sigmoid",0.835956416464891,0.839408669214555,0.835956416464891,0.837678985988399
"2720","hu","d_fr_lab",1239,10000,"SVM",3,"poly",0.688256658595642,0.75633193323928,0.688256658595642,0.720690294943066
"2721","hu","d_fr_lab",1239,10000,"SVM",5,"rbf",0.843220338983051,0.844983817684004,0.843220338983051,0.844101157278714
"2722","hu","d_fr_lab",1239,10000,"SVM",5,"linear",0.829903147699758,0.834194654840247,0.829903147699758,0.832043367630841
"2723","hu","d_fr_lab",1239,10000,"SVM",5,"sigmoid",0.815980629539952,0.81881366072451,0.815980629539952,0.817394690369041
"2724","hu","d_fr_lab",1239,10000,"SVM",5,"poly",0.692493946731235,0.755388426636606,0.692493946731235,0.722575151819719
"2725","hu","d_fr_lab",1239,10000,"SVM",1,"rbf",0.806295399515739,0.812624736123207,0.806295399515739,0.809447695219674
"2726","hu","d_fr_lab",1239,10000,"SVM",1,"linear",0.723970944309927,0.73904957584804,0.723970944309927,0.731432556066658
"2727","hu","d_fr_lab",1239,10000,"SVM",1,"sigmoid",0.82364810330912,0.826653927548518,0.82364810330912,0.825148278057359
"2728","hu","d_fr_lab",1239,10000,"SVM",1,"poly",0.636400322841001,0.737532372316858,0.636400322841001,0.683244297922774
"2729","hu","d_fr_lab",1239,10000,"SVM",3,"rbf",0.84180790960452,0.844329867679026,0.84180790960452,0.84306700259408
"2730","hu","d_fr_lab",1239,10000,"SVM",3,"linear",0.793785310734463,0.801998701085608,0.793785310734463,0.797870869032939
"2731","hu","d_fr_lab",1239,10000,"SVM",3,"sigmoid",0.840193704600484,0.84315372532798,0.840193704600484,0.841671112494133
"2732","hu","d_fr_lab",1239,10000,"SVM",3,"poly",0.673930589184827,0.75070397280887,0.673930589184827,0.710248626834466
"2733","hu","d_fr_lab",1239,10000,"SVM",5,"rbf",0.843018563357546,0.845387649829283,0.843018563357547,0.844201444502069
"2734","hu","d_fr_lab",1239,10000,"SVM",5,"linear",0.825665859564165,0.831384667131777,0.825665859564165,0.828515394982623
"2735","hu","d_fr_lab",1239,10000,"SVM",5,"sigmoid",0.820419693301049,0.823102405209638,0.820419693301049,0.821758859767538
"2736","hu","d_fr_lab",1239,10000,"SVM",5,"poly",0.679580306698951,0.74969189097761,0.679580306698951,0.712916470394498
"2737","hu","d_fr_wel",989,20000,"SVM",1,"rbf",0.842424242424242,0.848062275985663,0.842424242424242,0.845233857348714
"2738","hu","d_fr_wel",989,20000,"SVM",1,"linear",0.757575757575758,0.777294475859069,0.757575757575758,0.767308451986329
"2739","hu","d_fr_wel",989,20000,"SVM",1,"sigmoid",0.895454545454546,0.897062484441125,0.895454545454546,0.896257793764231
"2740","hu","d_fr_wel",989,20000,"SVM",1,"poly",0.6,0.704683858356514,0.6,0.648142172229393
"2741","hu","d_fr_wel",989,20000,"SVM",3,"rbf",0.884848484848485,0.887639202338229,0.884848484848485,0.88624164665169
"2742","hu","d_fr_wel",989,20000,"SVM",3,"linear",0.86969696969697,0.875209692451072,0.86969696969697,0.8724446228397
"2743","hu","d_fr_wel",989,20000,"SVM",3,"sigmoid",0.921212121212121,0.922469053934571,0.921212121212121,0.921840159115354
"2744","hu","d_fr_wel",989,20000,"SVM",3,"poly",0.622727272727273,0.713242919824491,0.622727272727273,0.664918754520989
"2745","hu","d_fr_wel",989,20000,"SVM",5,"rbf",0.886363636363636,0.888967468175389,0.886363636363636,0.887663642783421
"2746","hu","d_fr_wel",989,20000,"SVM",5,"linear",0.889393939393939,0.892860782478993,0.889393939393939,0.891123989083714
"2747","hu","d_fr_wel",989,20000,"SVM",5,"sigmoid",0.915151515151515,0.91700487012987,0.915151515151515,0.91607725524127
"2748","hu","d_fr_wel",989,20000,"SVM",5,"poly",0.63030303030303,0.716192333475532,0.63030303030303,0.67050835853255
"2749","hu","d_fr_wel",989,20000,"SVM",1,"rbf",0.835476157630938,0.842305991794001,0.83553467808787,0.838906671340413
"2750","hu","d_fr_wel",989,20000,"SVM",1,"linear",0.759668000183933,0.77707721125456,0.7597563783734,0.76831918787276
"2751","hu","d_fr_wel",989,20000,"SVM",1,"sigmoid",0.880200717340323,0.882047496735706,0.880229345122962,0.881137483030359
"2752","hu","d_fr_wel",989,20000,"SVM",1,"poly",0.619423368740516,0.742337858722366,0.619692364373216,0.675493238013311
"2753","hu","d_fr_wel",989,20000,"SVM",3,"rbf",0.874897687037293,0.877701540329084,0.874930920143686,0.87631404029172
"2754","hu","d_fr_wel",989,20000,"SVM",3,"linear",0.861252126730124,0.866242549278558,0.861294556507322,0.863761466899712
"2755","hu","d_fr_wel",989,20000,"SVM",3,"sigmoid",0.908254012047639,0.909528868542479,0.908275766786405,0.908901885752239
"2756","hu","d_fr_wel",989,20000,"SVM",3,"poly",0.648996413298386,0.750426102661718,0.649233213594916,0.696171624820229
"2757","hu","d_fr_wel",989,20000,"SVM",5,"rbf",0.874896537453442,0.877504955821421,0.874928617481809,0.876214892851091
"2758","hu","d_fr_wel",989,20000,"SVM",5,"linear",0.890068745114269,0.893415070905235,0.890103159252095,0.891756040044552
"2759","hu","d_fr_wel",989,20000,"SVM",5,"sigmoid",0.909776061065894,0.911111792761502,0.909793220963434,0.910452029453824
"2760","hu","d_fr_wel",989,20000,"SVM",5,"poly",0.65581919345197,0.753296849411965,0.656051395413098,0.701319139583352
"2761","hu","d_fr_wel",989,20000,"SVM",1,"rbf",0.82456124216367,0.835122724836862,0.824540235178533,0.82979774150474
"2762","hu","d_fr_wel",989,20000,"SVM",1,"linear",0.76289449885808,0.784451883795923,0.762873415001075,0.773512186429952
"2763","hu","d_fr_wel",989,20000,"SVM",1,"sigmoid",0.874610291074631,0.878057307921687,0.874595499063584,0.876322984640789
"2764","hu","d_fr_wel",989,20000,"SVM",1,"poly",0.608194233687405,0.744783838597101,0.608168309232139,0.6695786374851
"2765","hu","d_fr_wel",989,20000,"SVM",3,"rbf",0.863993501019298,0.869794227407138,0.863969482054589,0.866872070335725
"2766","hu","d_fr_wel",989,20000,"SVM",3,"linear",0.851861559448813,0.859560926923821,0.851840594393786,0.855683346997067
"2767","hu","d_fr_wel",989,20000,"SVM",3,"sigmoid",0.901405557854723,0.903348739067957,0.901396948205459,0.902371788228293
"2768","hu","d_fr_wel",989,20000,"SVM",3,"poly",0.634991033245965,0.748343134820371,0.634959012618587,0.687004236731887
"2769","hu","d_fr_wel",989,20000,"SVM",5,"rbf",0.86348691773578,0.869006287155567,0.86346289644162,0.866225723190454
"2770","hu","d_fr_wel",989,20000,"SVM",5,"linear",0.881188976257262,0.886294194915255,0.881173436492585,0.883726397699098
"2771","hu","d_fr_wel",989,20000,"SVM",5,"sigmoid",0.902420257200227,0.90440402188064,0.902408584323478,0.903405201224911
"2772","hu","d_fr_wel",989,20000,"SVM",5,"poly",0.63903373645407,0.748268989523193,0.638999416658991,0.689330839913239
